,doc,sentence,atomic_fact,precision,recall,f1-score
3351,133,"Born in France to Senegalese parents, Diallo began his career with AS Monaco in 2013, where he played for three years before joining Mainz 05 in 2016.",He played for AS Monaco for three years.,0.8085745573043823,0.5090813636779785,0.62479168176651
3352,133,"Born in France to Senegalese parents, Diallo began his career with AS Monaco in 2013, where he played for three years before joining Mainz 05 in 2016.",He played for AS Monaco from 2013 to 2016.,0.7560990452766418,0.5175490379333496,0.6144842505455017
3353,133,"Born in France to Senegalese parents, Diallo began his career with AS Monaco in 2013, where he played for three years before joining Mainz 05 in 2016.",He joined Mainz 05 in 2016.<|eot_id|>.,0.47907760739326477,0.4761882722377777,0.47762858867645264
3354,133,"In 2018, he joined Borussia Dortmund, where he has since become a key player in their defense.",He joined Borussia Dortmund in 2018.,0.8805270791053772,0.5881712436676025,0.7052513360977173
3355,133,"In 2018, he joined Borussia Dortmund, where he has since become a key player in their defense.",He is a key player in their defense.<|eot_id|>.,0.5049723386764526,0.533698320388794,0.5189380645751953
3356,133,"Diallo has been an important member of the Senegal national team since 2017, helping them to a runner-up finish in the 2019 Africa Cup of Nations.",Diallo has been a member of the Senegal national team.,0.8805211782455444,0.5869780778884888,0.7043910026550293
3357,133,"Diallo has been an important member of the Senegal national team since 2017, helping them to a runner-up finish in the 2019 Africa Cup of Nations.",Diallo has been a member of the Senegal national team since 2017.,0.9047244787216187,0.6391139626502991,0.7490706443786621
3358,133,"Diallo has been an important member of the Senegal national team since 2017, helping them to a runner-up finish in the 2019 Africa Cup of Nations.",The Senegal national team finished runner-up in the 2019 Africa Cup of Nations.,0.8808138370513916,0.6771441698074341,0.7656662464141846
3359,133,"Diallo has been an important member of the Senegal national team since 2017, helping them to a runner-up finish in the 2019 Africa Cup of Nations.",Diallo helped the Senegal national team to a runner-up finish in the 2019 Africa Cup of Nations.<|eot_id|>.,0.7270090579986572,0.8085267543792725,0.7656041383743286
3360,134,Paul Kruger (1825–1904) was the president of the Transvaal Republic and a South African Boer leader who fought against the British in the Second Boer War.,Paul Kruger was born in 1825.,0.6622985601425171,0.4098816215991974,0.506377637386322
3361,134,Paul Kruger (1825–1904) was the president of the Transvaal Republic and a South African Boer leader who fought against the British in the Second Boer War.,Paul Kruger died in 1904.,0.5908934473991394,0.391625314950943,0.47105222940444946
3362,134,Paul Kruger (1825–1904) was the president of the Transvaal Republic and a South African Boer leader who fought against the British in the Second Boer War.,Paul Kruger was the president of the Transvaal Republic.,0.8651524782180786,0.5898204445838928,0.7014351487159729
3363,134,Paul Kruger (1825–1904) was the president of the Transvaal Republic and a South African Boer leader who fought against the British in the Second Boer War.,Paul Kruger was a South African Boer leader.,0.8954461216926575,0.5749629735946655,0.7002790570259094
3364,134,Paul Kruger (1825–1904) was the president of the Transvaal Republic and a South African Boer leader who fought against the British in the Second Boer War.,Paul Kruger fought against the British.,0.756151020526886,0.5021922588348389,0.6035446524620056
3365,134,Paul Kruger (1825–1904) was the president of the Transvaal Republic and a South African Boer leader who fought against the British in the Second Boer War.,The Second Boer War occurred.<|eot_id|>.,0.3943087160587311,0.4669322967529297,0.4275585412979126
3366,134,"Born in the Cape Province of South Africa, Kruger was educated at mission schools and worked as a transport rider and shopkeeper before becoming a leader of the Boers.",Kruger was born in the Cape Province.,0.8603465557098389,0.5008922815322876,0.6331599354743958
3367,134,"Born in the Cape Province of South Africa, Kruger was educated at mission schools and worked as a transport rider and shopkeeper before becoming a leader of the Boers.",Kruger was educated at mission schools.,0.8821294903755188,0.484298437833786,0.6253003478050232
3368,134,"Born in the Cape Province of South Africa, Kruger was educated at mission schools and worked as a transport rider and shopkeeper before becoming a leader of the Boers.",Kruger worked as a transport rider.,0.8031854033470154,0.47850582003593445,0.5997215509414673
3369,134,"Born in the Cape Province of South Africa, Kruger was educated at mission schools and worked as a transport rider and shopkeeper before becoming a leader of the Boers.",Kruger worked as a shopkeeper.,0.7613143920898438,0.4671168923377991,0.5789868831634521
3370,134,"Born in the Cape Province of South Africa, Kruger was educated at mission schools and worked as a transport rider and shopkeeper before becoming a leader of the Boers.",Kruger became a leader of the Boers.<|eot_id|>.,0.5080908536911011,0.5111986398696899,0.5096399784088135
3371,134,He was a member of the South African Republic's Volksraad (parliament) from 1858 to 1900 and its president from 1883 to 1900.,He was a member of the South African Republic's Volksraad.,0.8974369168281555,0.6270471811294556,0.7382631897926331
3372,134,He was a member of the South African Republic's Volksraad (parliament) from 1858 to 1900 and its president from 1883 to 1900.,The Volksraad is a parliament.,0.7242567539215088,0.44594213366508484,0.5520029067993164
3373,134,He was a member of the South African Republic's Volksraad (parliament) from 1858 to 1900 and its president from 1883 to 1900.,He was a member of the South African Republic's Volksraad from 1858 to 1900.,0.9477750658988953,0.8231974840164185,0.8811046481132507
3374,134,He was a member of the South African Republic's Volksraad (parliament) from 1858 to 1900 and its president from 1883 to 1900.,He was the president of the South African Republic's Volksraad.,0.8855809569358826,0.6346883177757263,0.7394319772720337
3375,134,He was a member of the South African Republic's Volksraad (parliament) from 1858 to 1900 and its president from 1883 to 1900.,He was the president of the South African Republic's Volksraad from 1883 to 1900.<|eot_id|>.,0.6869214773178101,0.8137785196304321,0.7449882626533508
3376,134,"He was responsible for the Transvaal's defense during the Second Boer War, but was eventually forced to surrender to the British in 1900.",He was responsible for the Transvaal's defense.,0.8693310022354126,0.6052237749099731,0.7136253118515015
3377,134,"He was responsible for the Transvaal's defense during the Second Boer War, but was eventually forced to surrender to the British in 1900.",The event was the Second Boer War.,0.6378055214881897,0.4653379023075104,0.5380896925926208
3378,134,"He was responsible for the Transvaal's defense during the Second Boer War, but was eventually forced to surrender to the British in 1900.",The Second Boer War occurred after the Transvaal's defense.,0.7715507745742798,0.5808358192443848,0.6627458930015564
3379,134,"He was responsible for the Transvaal's defense during the Second Boer War, but was eventually forced to surrender to the British in 1900.",He was forced to surrender to the British.,0.808941125869751,0.5824487209320068,0.6772605776786804
3380,134,"He was responsible for the Transvaal's defense during the Second Boer War, but was eventually forced to surrender to the British in 1900.",The surrender happened in 1900.<|eot_id|>.,0.3862767219543457,0.4480839669704437,0.4148910641670227
3381,134,"After the war, he went into exile in Europe, where he died in 1904.",He went into exile in Europe after the war.,0.9049526453018188,0.7252234816551208,0.8051804304122925
3382,134,"After the war, he went into exile in Europe, where he died in 1904.",He died in 1904.<|eot_id|>.,0.4219489097595215,0.5281530022621155,0.46911510825157166
3383,135,Gabriela Beatriz Sabatini (born 16 May 1970) is an Argentine former professional tennis player.,Gabriela Beatriz Sabatini was born on 16 May 1970.,0.7985090017318726,0.6461188793182373,0.7142763137817383
3384,135,Gabriela Beatriz Sabatini (born 16 May 1970) is an Argentine former professional tennis player.,She is an Argentine.,0.6883893609046936,0.36665594577789307,0.4784666895866394
3385,135,Gabriela Beatriz Sabatini (born 16 May 1970) is an Argentine former professional tennis player.,She is a former professional tennis player.<|eot_id|>.,0.4407837986946106,0.44847720861434937,0.4445972144603729
3386,135,She was one of the leading players on the women's circuit in the late-1980s and early-1990s.,She was a leading player.,0.7412227988243103,0.4608730971813202,0.5683567523956299
3387,135,She was one of the leading players on the women's circuit in the late-1980s and early-1990s.,She was on the women's circuit.,0.7619978189468384,0.5234092473983765,0.6205609440803528
3388,135,She was one of the leading players on the women's circuit in the late-1980s and early-1990s.,The women's circuit was active in the late-1980s.,0.8149898648262024,0.6996078491210938,0.7529039978981018
3389,135,She was one of the leading players on the women's circuit in the late-1980s and early-1990s.,The women's circuit was active in the early-1990s.<|eot_id|>.,0.5559108853340149,0.6777027249336243,0.610794723033905
3390,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",She won the women's singles title at the US Open.,0.9122302532196045,0.6086056232452393,0.7301096320152283
3391,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",The women's singles title at the US Open was won in 1990.,0.7756536602973938,0.6097265481948853,0.6827535033226013
3392,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",She won the women's doubles title at Wimbledon.,0.8931516408920288,0.5797548294067383,0.7031118273735046
3393,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",The women's doubles title at Wimbledon was won in 1988.,0.7628558874130249,0.5967899560928345,0.6696813106536865
3394,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",She won two Year-End Championships.,0.8280109167098999,0.44587790966033936,0.5796294808387756
3395,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",The two Year-End Championships were won in 1988 and 1994.,0.733387291431427,0.5009526014328003,0.5952854156494141
3396,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",She won a silver medal.,0.7085301876068115,0.37662482261657715,0.49181923270225525
3397,135,"She won the women's singles title at the US Open in 1990, the women's doubles title at Wimbledon in 1988, two Year-End Championships in 1988 and 1994, and a silver medal at the 1988 Olympic Games.",The silver medal was won at the 1988 Olympic Games.<|eot_id|>.,0.491923987865448,0.5121251344680786,0.5018213391304016
3398,135,"She also won most of the highest tier regular events on the women's tour, including Miami and Rome.",She also won most of the highest tier regular events on the women's tour.,0.9795958995819092,0.8557403087615967,0.9134889841079712
3399,135,"She also won most of the highest tier regular events on the women's tour, including Miami and Rome.",She won the Miami event.,0.7784359455108643,0.5489768981933594,0.6438740491867065
3400,135,"She also won most of the highest tier regular events on the women's tour, including Miami and Rome.",She won the Rome event.<|eot_id|>.,0.4244973659515381,0.5089250802993774,0.462893009185791
3401,135,Sabatini retired from the professional tour in 1996.,Sabatini retired from the professional tour.,0.93992018699646,0.8415408730506897,0.8880140781402588
3402,135,Sabatini retired from the professional tour in 1996.,Sabatini retired in 1996.<|eot_id|>.,0.48898041248321533,0.6266305446624756,0.549313485622406
3403,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,José Sánchez del Río was born in 1913.,0.7346726059913635,0.45938295125961304,0.5652937293052673
3404,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,José Sánchez del Río died in 1928.,0.7104202508926392,0.45336803793907166,0.5535058975219727
3405,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,José Sánchez del Río was a Mexican.,0.8658853769302368,0.4436560273170471,0.5867019891738892
3406,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,José Sánchez del Río was a boy.,0.7765853404998779,0.40776824951171875,0.5347505211830139
3407,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,José Sánchez del Río was martyred.,0.792605996131897,0.46399474143981934,0.5853331089019775
3408,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,The event of José Sánchez del Río's martyrdom occurred during the Cristeros War.,0.7483779788017273,0.6001265048980713,0.6661030054092407
3409,136,José Sánchez del Río (1913-1928) was a Mexican boy who was martyred for his faith in the Cristeros War (1926-1929).,The Cristeros War occurred between 1926 and 1929.<|eot_id|>.,0.5273672938346863,0.5284514427185059,0.5279088020324707
3410,136,"He was born in the town of Sahuayo, Michoacán, and was the son of a shoemaker.",He was born in the town of Sahuayo.,0.9392074346542358,0.6761378645896912,0.786251425743103
3411,136,"He was born in the town of Sahuayo, Michoacán, and was the son of a shoemaker.",The town of Sahuayo is in Michoacán.,0.8023799657821655,0.5774961709976196,0.6716129779815674
3412,136,"He was born in the town of Sahuayo, Michoacán, and was the son of a shoemaker.",He was the son of a shoemaker.<|eot_id|>.,0.5396913290023804,0.5408639907836914,0.5402770042419434
3413,136,He was a fervent Catholic and was deeply devoted to the Virgin of Guadalupe.,He was a Catholic.,0.8518391847610474,0.5387700200080872,0.6600638031959534
3414,136,He was a fervent Catholic and was deeply devoted to the Virgin of Guadalupe.,He was fervent.,0.7620571255683899,0.5180652141571045,0.6168087124824524
3415,136,He was a fervent Catholic and was deeply devoted to the Virgin of Guadalupe.,He was devoted to the Virgin of Guadalupe.<|eot_id|>.,0.5688021183013916,0.6931153535842896,0.6248356103897095
3416,136,He was captured by the Mexican government forces and tortured for refusing to renounce his faith.,He was captured by Mexican government forces.,0.9384846687316895,0.6770254373550415,0.7865973711013794
3417,136,He was captured by the Mexican government forces and tortured for refusing to renounce his faith.,He was tortured.,0.6351326107978821,0.4249081015586853,0.5091747641563416
3418,136,He was captured by the Mexican government forces and tortured for refusing to renounce his faith.,He was tortured for refusing to renounce his faith.,0.9416120648384094,0.7510690093040466,0.8356159925460815
3419,136,He was captured by the Mexican government forces and tortured for refusing to renounce his faith.,He was captured by Mexican government forces before being tortured.,0.8909250497817993,0.7267305254936218,0.8004947900772095
3420,136,He was captured by the Mexican government forces and tortured for refusing to renounce his faith.,He refused to renounce his faith.<|eot_id|>.,0.5199478268623352,0.5869066715240479,0.5514019727706909
3421,136,"After suffering horrible torture, he was ultimately executed by firing squad at the age of 14.",He suffered horrible torture.,0.7230008244514465,0.47302210330963135,0.5718876123428345
3422,136,"After suffering horrible torture, he was ultimately executed by firing squad at the age of 14.",He was executed by firing squad.,0.8712456226348877,0.6137804985046387,0.7201941609382629
3423,136,"After suffering horrible torture, he was ultimately executed by firing squad at the age of 14.",The method of execution was by firing squad.,0.6052063703536987,0.49306720495224,0.5434117913246155
3424,136,"After suffering horrible torture, he was ultimately executed by firing squad at the age of 14.",The age of the person was 14.,0.47188395261764526,0.32410961389541626,0.3842797875404358
3425,136,"After suffering horrible torture, he was ultimately executed by firing squad at the age of 14.",He was executed at the age of 14.,0.9053922891616821,0.7024136781692505,0.7910903692245483
3426,136,"After suffering horrible torture, he was ultimately executed by firing squad at the age of 14.",The execution occurred after the torture.<|eot_id|>.,0.36632341146469116,0.4482416808605194,0.40316343307495117
3427,136,His martyrdom inspired the Cristero rebels to continue fighting for religious freedom.,His martyrdom inspired the Cristero rebels.,0.9476656913757324,0.7921249270439148,0.8629424571990967
3428,136,His martyrdom inspired the Cristero rebels to continue fighting for religious freedom.,The Cristero rebels fought for religious freedom.,0.877342939376831,0.7235880494117737,0.7930821776390076
3429,136,His martyrdom inspired the Cristero rebels to continue fighting for religious freedom.,He was martyred.<|eot_id|>.,0.41077297925949097,0.4656212329864502,0.4364807903766632
3430,136,He was beatified by Pope John Paul II in 2005.,He was beatified.,0.6547636389732361,0.4378818869590759,0.5247980952262878
3431,136,He was beatified by Pope John Paul II in 2005.,He was beatified by Pope John Paul II.,0.9435034990310669,0.8617267608642578,0.9007629156112671
3432,136,He was beatified by Pope John Paul II in 2005.,The beatification occurred in 2005.<|eot_id|>.,0.43662455677986145,0.5707440972328186,0.4947561025619507
3433,137,"Glover Teixeira is a Brazilian mixed martial artist who competes in the Ultimate Fighting Championship, where he is a former UFC Light Heavyweight Champion.",Glover Teixeira is a Brazilian mixed martial artist.,0.9517965316772461,0.6745946407318115,0.7895724773406982
3434,137,"Glover Teixeira is a Brazilian mixed martial artist who competes in the Ultimate Fighting Championship, where he is a former UFC Light Heavyweight Champion.",Glover Teixeira competes in the Ultimate Fighting Championship.,0.8534256219863892,0.6200486421585083,0.718255341053009
3435,137,"Glover Teixeira is a Brazilian mixed martial artist who competes in the Ultimate Fighting Championship, where he is a former UFC Light Heavyweight Champion.",Glover Teixeira is a former UFC Light Heavyweight Champion.<|eot_id|>.,0.6188346743583679,0.7017806768417358,0.6577028036117554
3436,137,He began his career in the sport in 2002 and made his professional debut in 2006.,He began his career in the sport.,0.8515714406967163,0.6332824230194092,0.7263815999031067
3437,137,He began his career in the sport in 2002 and made his professional debut in 2006.,He began his career in the sport in 2002.,0.9371193647384644,0.8122422695159912,0.8702236413955688
3438,137,He began his career in the sport in 2002 and made his professional debut in 2006.,He made his professional debut.,0.7602354884147644,0.5031368732452393,0.6055260896682739
3439,137,He began his career in the sport in 2002 and made his professional debut in 2006.,He made his professional debut in 2006.<|eot_id|>.,0.49855417013168335,0.6783850193023682,0.5747309327125549
3440,137,He is currently ranked #10 in the UFC's light heavyweight rankings.,He is currently ranked.,0.7104983329772949,0.4965451955795288,0.5845597386360168
3441,137,He is currently ranked #10 in the UFC's light heavyweight rankings.,He is ranked #10.,0.8355758190155029,0.5776674151420593,0.6830881834030151
3442,137,He is currently ranked #10 in the UFC's light heavyweight rankings.,The UFC's light heavyweight rankings exist.,0.7646900415420532,0.5977530479431152,0.6709943413734436
3443,137,He is currently ranked #10 in the UFC's light heavyweight rankings.,He is ranked in the UFC's light heavyweight rankings.<|eot_id|>.,0.6410794854164124,0.8495333194732666,0.7307308912277222
3444,137,"Teixeira has competed in a number of different promotions throughout his career, including Shooto Brazil, Impact FC, and Jungle Fight.",Teixeira has competed in a number of different promotions throughout his career.,0.9627485275268555,0.7140164375305176,0.8199339509010315
3445,137,"Teixeira has competed in a number of different promotions throughout his career, including Shooto Brazil, Impact FC, and Jungle Fight.",He has competed in Shooto Brazil.,0.8287266492843628,0.5233187675476074,0.6415290832519531
3446,137,"Teixeira has competed in a number of different promotions throughout his career, including Shooto Brazil, Impact FC, and Jungle Fight.",He has competed in Impact FC.,0.7923623323440552,0.4760392904281616,0.5947573781013489
3447,137,"Teixeira has competed in a number of different promotions throughout his career, including Shooto Brazil, Impact FC, and Jungle Fight.",He has competed in Jungle Fight.<|eot_id|>.,0.46126866340637207,0.4710918664932251,0.46612849831581116
3448,137,"He has notable wins over former UFC Light Heavyweight Champions Quinton Jackson, Rashad Evans, and Jon Jones.",He has notable wins.,0.758089542388916,0.37574145197868347,0.5024482011795044
3449,137,"He has notable wins over former UFC Light Heavyweight Champions Quinton Jackson, Rashad Evans, and Jon Jones.",He has notable wins over Quinton Jackson.,0.9073165655136108,0.6577215194702148,0.7626161575317383
3450,137,"He has notable wins over former UFC Light Heavyweight Champions Quinton Jackson, Rashad Evans, and Jon Jones.",He has notable wins over Rashad Evans.,0.9076647758483887,0.6542300581932068,0.7603861093521118
3451,137,"He has notable wins over former UFC Light Heavyweight Champions Quinton Jackson, Rashad Evans, and Jon Jones.",He has notable wins over Jon Jones.<|eot_id|>.,0.5317293405532837,0.584665060043335,0.5569422245025635
3452,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.",Kyu Sakamoto was born.,0.6416320204734802,0.366190642118454,0.4662718176841736
3453,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.","Kyu Sakamoto was born on January 10, 1941.",0.7397297620773315,0.4544628858566284,0.5630242824554443
3454,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.",Kyu Sakamoto's birth name is Hisashi Oshima.,0.7297965288162231,0.43052440881729126,0.541566014289856
3455,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.",Kyu Sakamoto is Japanese.,0.6524941921234131,0.3637791872024536,0.46712589263916016
3456,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.",Kyu Sakamoto is a singer.,0.7330013513565063,0.41199466586112976,0.5274999141693115
3457,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.",Kyu Sakamoto is an actor.,0.7786358594894409,0.41558733582496643,0.5419275164604187
3458,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.","Kyu Sakamoto is best known internationally for his song ""Sukiyaki"".",0.7983124256134033,0.5202254056930542,0.62994384765625
3459,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.","""Sukiyaki"" is an international hit song.",0.7758462429046631,0.41202545166015625,0.5382204651832581
3460,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.","""Sukiyaki"" was released under the name Kyu Sakamoto in Japan.",0.8342686891555786,0.5570089817047119,0.6680120825767517
3461,138,"Kyu Sakamoto (坂本 九, Sakamoto Kyū, born Hisashi Oshima, January 10, 1941 – August 12, 1985) was a Japanese singer and actor, best known outside Japan for his international hit song ""Sukiyaki"", which was released under the artist name Kyu Sakamoto in Japan and as ""Sukiyaki"" in the US.","""Sukiyaki"" was released under the name "".",0.6979825496673584,0.3965875506401062,0.5057897567749023
3462,138,He also had a successful career in Japan as a singer and actor.,He had a career in Japan.,0.8390594124794006,0.6481555104255676,0.7313549518585205
3463,138,He also had a successful career in Japan as a singer and actor.,He was a singer.,0.6975990533828735,0.5623111128807068,0.6226915717124939
3464,138,He also had a successful career in Japan as a singer and actor.,He was an actor.,0.7246801853179932,0.5485348105430603,0.6244229078292847
3465,138,He also had a successful career in Japan as a singer and actor.,He had a successful career.<|eot_id|>.,0.4611644148826599,0.5883499383926392,0.5170507431030273
3466,138,"He was born in Kawasaki, Kanagawa Prefecture, Japan, and started his career in 1959 as a singer of the group The Drifters.","He was born in Kawasaki, Kanagawa Prefecture, Japan.",0.9646515846252441,0.6205506324768066,0.7552540302276611
3467,138,"He was born in Kawasaki, Kanagawa Prefecture, Japan, and started his career in 1959 as a singer of the group The Drifters.",He started his career in 1959.,0.7446437478065491,0.4122978448867798,0.5307354927062988
3468,138,"He was born in Kawasaki, Kanagawa Prefecture, Japan, and started his career in 1959 as a singer of the group The Drifters.",He started his career as a singer.,0.8345475196838379,0.47753703594207764,0.6074720621109009
3469,138,"He was born in Kawasaki, Kanagawa Prefecture, Japan, and started his career in 1959 as a singer of the group The Drifters.",He was a member of the group The Drifters.<|eot_id|>.,0.5266274213790894,0.4990963935852051,0.5124924778938293
3470,138,"He released his first solo single, ""Ue o Muite Arukō"" (known in the United States as ""Sukiyaki"") in 1961.",He released a single.,0.6824251413345337,0.34752652049064636,0.46052807569503784
3471,138,"He released his first solo single, ""Ue o Muite Arukō"" (known in the United States as ""Sukiyaki"") in 1961.","The single was titled ""Ue o Muite Arukō"".",0.8250731229782104,0.6261758804321289,0.7119948267936707
3472,138,"He released his first solo single, ""Ue o Muite Arukō"" (known in the United States as ""Sukiyaki"") in 1961.","The single is also known as ""Sukiyaki"".",0.7537150979042053,0.5859034061431885,0.6592985391616821
3473,138,"He released his first solo single, ""Ue o Muite Arukō"" (known in the United States as ""Sukiyaki"") in 1961.",The single was released in 1961.<|eot_id|>.,0.4568541944026947,0.4284666180610657,0.4422052800655365
3474,138,"The song topped the Billboard Hot 100 chart in the US in 1963 and became a worldwide hit, selling over 13 million copies.",The song topped the Billboard Hot 100 chart.,0.9032416343688965,0.6159093976020813,0.732402503490448
3475,138,"The song topped the Billboard Hot 100 chart in the US in 1963 and became a worldwide hit, selling over 13 million copies.",The Billboard Hot 100 chart is located in the US.,0.69309401512146,0.49179208278656006,0.5753433108329773
3476,138,"The song topped the Billboard Hot 100 chart in the US in 1963 and became a worldwide hit, selling over 13 million copies.",The song topped the chart in 1963.,0.79555344581604,0.5443722009658813,0.6464197039604187
3477,138,"The song topped the Billboard Hot 100 chart in the US in 1963 and became a worldwide hit, selling over 13 million copies.",The song became a worldwide hit.,0.8960309028625488,0.568860650062561,0.6959105730056763
3478,138,"The song topped the Billboard Hot 100 chart in the US in 1963 and became a worldwide hit, selling over 13 million copies.",The song sold over 13 million copies.<|eot_id|>.,0.5203825235366821,0.5597849488258362,0.5393650531768799
3479,138,"He released more than 20 singles and 20 albums in his career, and acted in more than 30 movies and television dramas.",He released more than 20 singles in his career.,0.9365869760513306,0.7397631406784058,0.8266202807426453
3480,138,"He released more than 20 singles and 20 albums in his career, and acted in more than 30 movies and television dramas.",He released more than 20 albums in his career.,0.9437989592552185,0.745944082736969,0.8332879543304443
3481,138,"He released more than 20 singles and 20 albums in his career, and acted in more than 30 movies and television dramas.",He acted in more than 30 movies.,0.9077277183532715,0.6875522136688232,0.782446026802063
3482,138,"He released more than 20 singles and 20 albums in his career, and acted in more than 30 movies and television dramas.",He acted in more than 30 television dramas.<|eot_id|>.,0.5564141273498535,0.6988492012023926,0.6195505857467651
3483,138,He died in the crash of Japan Airlines Flight 123 in 1985.,He died in a crash.,0.7656345367431641,0.5619863271713257,0.6481913328170776
3484,138,He died in the crash of Japan Airlines Flight 123 in 1985.,The crash was of Japan Airlines Flight 123.,0.8004416823387146,0.6922004818916321,0.7423964738845825
3485,138,He died in the crash of Japan Airlines Flight 123 in 1985.,Japan Airlines Flight 123 was a flight.,0.674384593963623,0.5262904167175293,0.5912043452262878
3486,138,He died in the crash of Japan Airlines Flight 123 in 1985.,The crash occurred in 1985.<|eot_id|>.,0.3944813907146454,0.4892742335796356,0.4367940127849579
3487,139,Jimmy Bartel is a former professional Australian rules footballer who played for the Geelong Football Club in the Australian Football League (AFL).,Jimmy Bartel is a former professional Australian rules footballer.,0.9736572504043579,0.6935057640075684,0.8100430965423584
3488,139,Jimmy Bartel is a former professional Australian rules footballer who played for the Geelong Football Club in the Australian Football League (AFL).,Jimmy Bartel played for the Geelong Football Club.,0.8109583854675293,0.5926621556282043,0.6848351955413818
3489,139,Jimmy Bartel is a former professional Australian rules footballer who played for the Geelong Football Club in the Australian Football League (AFL).,The Geelong Football Club is in the Australian Football League (AFL).<|eot_id|>.,0.590015172958374,0.6498000025749207,0.6184661388397217
3490,139,"He was drafted by Geelong in the 2001 AFL Draft and went on to win three AFL premierships with the club, in 2007, 2009 and 2011.",He was drafted by Geelong.,0.864066481590271,0.43929195404052734,0.5824605822563171
3491,139,"He was drafted by Geelong in the 2001 AFL Draft and went on to win three AFL premierships with the club, in 2007, 2009 and 2011.",He was drafted by Geelong in the 2001 AFL Draft.,0.9437423944473267,0.6171740293502808,0.7462965846061707
